-2.509828159512213219e-02,-2.508131523702250565e-02,-2.505037552070031592e-02
-1.670326844236963426e-02,-1.668523987118003538e-02,-1.665309113253833628e-02
-7.641335836551785277e-03,-7.622700147820404837e-03,-7.589926021253093347e-03
8.660404911988994758e-04,8.857175733075484114e-04,9.185800228667106992e-04
9.441233963285527997e-03,9.460708075245405357e-03,9.492996095229661035e-03
1.745624381126870128e-02,1.747505684341585375e-02,1.750616908098134861e-02
2.553422396639590253e-02,2.555191279982407804e-02,2.558129343852091897e-02
3.244607302858107389e-02,3.246271172768577795e-02,3.248987930445498828e-02
3.931943187705960741e-02,3.933443378675358093e-02,3.935890576856776457e-02
4.475197220638152396e-02,4.476548234472266241e-02,4.478686717334318113e-02
5.002315809685620174e-02,5.003471413127474898e-02,5.005264824721918082e-02
5.362043460376517134e-02,5.363033352012891442e-02,5.364459131012193349e-02
5.734269209921807886e-02,5.735159211819440550e-02,5.736208798496603145e-02
5.942800713374606081e-02,5.943857799554044807e-02,5.944536704554262418e-02
5.889671084949232860e-02,5.890458772739665116e-02,5.890718360548399812e-02
5.919968975692381508e-02,5.920209547247095444e-02,5.920019032119236413e-02
5.835790330800116193e-02,5.835634256013871174e-02,5.835011962301392408e-02
5.607353237101261878e-02,5.606871678533868752e-02,5.605842451453983688e-02
5.340548747405939045e-02,5.339761768982492773e-02,5.338351091342175003e-02
4.918100999043520383e-02,4.917065331977682474e-02,4.915305977498753143e-02
4.503489765121879151e-02,4.502246547744907790e-02,4.500177159184634568e-02
3.915874286523623321e-02,3.914521129904261626e-02,3.912194381962007250e-02
3.453960307545694830e-02,3.452737974921471498e-02,3.450229130397385741e-02
2.861054792668417390e-02,2.860486621805413687e-02,2.857878687195890277e-02
1.748258247903687612e-02,1.747515772040864057e-02,1.744775602166587225e-02
1.206291603605143259e-02,1.204889922632448873e-02,1.202011758677405673e-02
4.578469235908100288e-03,4.561827396193568473e-03,4.532471284231759379e-03
-2.470675317606946253e-03,-2.488452574834987274e-03,-2.517652841956707910e-03
-9.797114673410545205e-03,-9.815138508290799368e-03,-9.843565799706688324e-03
-1.676222712835201412e-02,-1.677969180815269690e-02,-1.680678495277204698e-02
-2.343978339934041366e-02,-2.345636733063280466e-02,-2.348164137022507036e-02
-2.977315260589835644e-02,-2.978830250606759322e-02,-2.981129300148799288e-02
-3.536615549398089420e-02,-3.537967424631002777e-02,-3.539997856702881140e-02
-4.056056353966894235e-02,-4.057173591930030021e-02,-4.058898146118061767e-02
-4.525517447296933948e-02,-4.526474963387386308e-02,-4.527873375022817282e-02
-4.893634418872869207e-02,-4.894434533847819013e-02,-4.895487627436431732e-02
-5.172541353556439625e-02,-5.173165857789735478e-02,-5.173856973953128158e-02
-5.390744282404347221e-02,-5.391149986368233560e-02,-5.391467327132749843e-02
-5.508035666001515063e-02,-5.508254884197770485e-02,-5.508199307495320607e-02
-5.554842617862605636e-02,-5.554859314552614002e-02,-5.554435380511052456e-02
-5.488176422253147890e-02,-5.488007492738525284e-02,-5.487227851549410923e-02
-5.371692137720833482e-02,-5.371318926275980843e-02,-5.370199967492328419e-02
-5.134070723535745506e-02,-5.133518297220624610e-02,-5.132084989464626157e-02
-4.862767662677197622e-02,-4.862018103495255317e-02,-4.860298402691699826e-02
-4.487717861432000133e-02,-4.486825279976378034e-02,-4.484857142793211016e-02
-4.081445724591407920e-02,-4.080414718834943222e-02,-4.078236286265374266e-02
-3.567164686104082327e-02,-3.566014751826217244e-02,-3.563667689146569895e-02
-3.060733296428241879e-02,-3.059446348381897329e-02,-3.056972897590987115e-02
-2.491202780812426520e-02,-2.489872473646334572e-02,-2.487326030996572790e-02
-1.907876104820069307e-02,-1.906532465043966895e-02,-1.903962248006618729e-02
-1.262006166525739270e-02,-1.260674609662604251e-02,-1.258128549783876782e-02
-6.648554069383666443e-03,-6.635418229840317483e-03,-6.610652657719873204e-03
-1.564017955948959759e-05,-3.051090990857652230e-06,2.056167211766934955e-05
5.766358711422336913e-03,5.778380346009720503e-03,5.800423969590434714e-03
1.219162917830829418e-02,1.220283807772504225e-02,1.222292702533994690e-02
1.736758215814562800e-02,1.737808580393468416e-02,1.739591590933090015e-02
2.375893419211977386e-02,2.376955099598954124e-02,2.378493931485375912e-02
2.820962284638137141e-02,2.822168999155422187e-02,2.823446724621470061e-02
3.081351944183183256e-02,3.082301038012241756e-02,3.083260205018159561e-02
3.537863566916435443e-02,3.538417169248078697e-02,3.539027188292817594e-02
3.854012356302113917e-02,3.854308444221099528e-02,3.854573512804004842e-02
4.092328135602452122e-02,4.092402265794417571e-02,4.092328072049927767e-02
4.291677917551267596e-02,4.291552141281665400e-02,4.291146559456723852e-02
4.365943001126135203e-02,4.365643258106667590e-02,4.364919785245249817e-02
4.448493887982263306e-02,4.448047742396138426e-02,4.447025737909561516e-02
4.353129408716976956e-02,4.352578546862032743e-02,4.351286509977721206e-02
4.402857701426101528e-02,4.402347066119149943e-02,4.400827736773837290e-02
4.170940252989077668e-02,4.170636124800285172e-02,4.168928707388575711e-02
3.607252133110913639e-02,3.606693868275549775e-02,3.604787823917142420e-02
3.498718912030523293e-02,3.497796371212204963e-02,3.495712997269390110e-02
3.099722068291867194e-02,3.098641853171037186e-02,3.096438569485979175e-02
2.745672323684117400e-02,2.744502355161844431e-02,2.742230769711485883e-02
2.279521512304230613e-02,2.278309554399426951e-02,2.276017230616975140e-02
1.827897827937155495e-02,1.826685904464703247e-02,1.824418604746946837e-02
1.319677971969890340e-02,1.318489154520705031e-02,1.316289907188925024e-02
8.111410194506840643e-03,8.100080377410556753e-03,8.079191255377204950e-03
2.956741440307775193e-03,2.946177996307697278e-03,2.926784809917426511e-03
-2.319492129263300839e-03,-2.328927572088801412e-03,-2.346462266686388798e-03
-7.770777669327044723e-03,-7.779430419272759245e-03,-7.794832751964686501e-03
-1.263004630292535735e-02,-1.263776670289851189e-02,-1.265076954404587006e-02
-1.739288899117574783e-02,-1.739947808163205822e-02,-1.740984392787731094e-02
-2.190755120462517525e-02,-2.191275307888190804e-02,-2.192029698220721023e-02
-2.606968578330082220e-02,-2.607361560970028469e-02,-2.607823228083894218e-02
-2.978392832534604295e-02,-2.978644528761653643e-02,-2.978807093464541644e-02
-3.293410425150677945e-02,-3.293523314576585204e-02,-3.293386514202717441e-02
-3.574476082409844269e-02,-3.574439149051450437e-02,-3.574007547948360175e-02
-3.773885470179860757e-02,-3.773707538607318224e-02,-3.772992427779203739e-02
-3.947937382414470897e-02,-3.947612357874497047e-02,-3.946629434914350476e-02
-4.036822282351354430e-02,-4.036376449676967737e-02,-4.035148543076672034e-02
-4.087835951157117731e-02,-4.087272087784783736e-02,-4.085824567814655417e-02
-4.034511383397262202e-02,-4.033838491067463783e-02,-4.032200600409963087e-02
-3.978195891220452640e-02,-3.977415783356319512e-02,-3.975620287590275748e-02
-3.838807023611863489e-02,-3.837972880384946800e-02,-3.836059334359816220e-02
-3.650031467487600823e-02,-3.649159010298443084e-02,-3.647165886857396677e-02
-3.378462141928714746e-02,-3.377566567314418955e-02,-3.375533018582585476e-02
-3.109301674553191508e-02,-3.108394642252745865e-02,-3.106359934032779102e-02
-2.734434747502717533e-02,-2.733537277302910962e-02,-2.731541443273538539e-02
-2.397541537501801656e-02,-2.396664167036793858e-02,-2.394745378336865516e-02
-1.936809317782128836e-02,-1.935964616684754391e-02,-1.934159131093454720e-02
-1.560864976715442554e-02,-1.560056103310925035e-02,-1.558395860911876429e-02
-9.608631923557542365e-03,-9.600397913772429348e-03,-9.585495256004994413e-03
-6.113945105922224954e-03,-6.105382221324950898e-03,-6.092463551289339918e-03
-3.111680462355659316e-03,-3.105084524740342466e-03,-3.094590880177161552e-03
2.823808515779124839e-03,2.828192369409121554e-03,2.836031171126407457e-03
7.219425972365578481e-03,7.222330074968308367e-03,7.227454433088142949e-03
1.183120883951516156e-02,1.183275525542348827e-02,1.183511577491369593e-02
1.614559504394297296e-02,1.614589924801879128e-02,1.614547950921196851e-02
1.998729739950733109e-02,1.998642932166416752e-02,1.998326285320950468e-02
2.400597509824697884e-02,2.400400348556985808e-02,2.399816969101542519e-02
2.684065729494156116e-02,2.683767098422396025e-02,2.682930691802454248e-02
3.123163711021603728e-02,3.122792903492366268e-02,3.121723277354371273e-02
3.230269009944730652e-02,3.229838410708524288e-02,3.228556571207863435e-02
3.206550524173362726e-02,3.205984401984107723e-02,3.204508549466300593e-02
3.523402899742611449e-02,3.522717859224638870e-02,3.521077977185899099e-02
3.550681331267285801e-02,3.549923554562095518e-02,3.548156495525398024e-02
3.635340277580136059e-02,3.634534372475127506e-02,3.632677223463146032e-02
3.576466028496511074e-02,3.575631550020143268e-02,3.573722247777843392e-02
3.531193280151875835e-02,3.530351080844351674e-02,3.528428033321220902e-02
3.382455975782083790e-02,3.381622886229762592e-02,3.379724504536851803e-02
3.219935519230143761e-02,3.219130282787563413e-02,3.217294434144735149e-02
2.994452985127160627e-02,2.993691232695527837e-02,2.991954426496334918e-02
2.722193371968995024e-02,2.721491400764475266e-02,2.719887884233207487e-02
2.384001673706404034e-02,2.383368374157956993e-02,2.381929583523367810e-02
2.064195317751860159e-02,2.063645320695117746e-02,2.062399805122661078e-02
1.683372790618475889e-02,1.682918283913448221e-02,1.681890988257839226e-02
1.288301222454713013e-02,1.287952582662610368e-02,1.287163799300206080e-02
8.597612422212908001e-03,8.595241457809876806e-03,8.589894498367556253e-03
4.377839579725151253e-03,4.376640353921601445e-03,4.373939398577775250e-03
